Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
DDhypeNews,@ddhype_com,2024-10-13T14:24:18.000Z,False,sekjen  nasdem putus masuk kabinet prabowo  sekjen nasdem sebut partai besut surya paloh masuk kabinet perintah prabowo subianto ,0,0,0,37,[],[],[],https://pbs.twimg.com/profile_images/1059617151349272577/L9q4SY9d_normal.png,https://x.com/ddhype_com/status/1845470624694849853,tweet_id:1845470624694849853
cocolate,@twococolate,2024-10-13T14:24:17.000Z,True,aamiin  asa yg sm drpd segenap mayorita rakyat for presiden pilih,0,0,1,18,[],['@prabowo'],[],https://pbs.twimg.com/profile_images/1844993728488120320/2_a7h6Rh_normal.jpg,https://x.com/twococolate/status/1845470621448507716,tweet_id:1845470621448507716
Jimmy kla-10,@jimmyherdyansy2,2024-10-13T14:24:15.000Z,False,ngintil g tuh,0,0,0,29,[],['@BocorAlusPol'],[],https://pbs.twimg.com/profile_images/1798518474928795649/vG26dtaw_normal.jpg,https://x.com/jimmyherdyansy2/status/1845470611952513361,tweet_id:1845470611952513361
Gus Haha,@ignatius17azis,2024-10-13T14:24:12.000Z,False,yg pana ,6,0,0,4.4K,[],[],['\\U0001f975'],https://pbs.twimg.com/profile_images/1826824190315692036/x9UDWYwg_normal.jpg,https://x.com/ignatius17azis/status/1845470598513963487,tweet_id:1845470598513963487
DDhypeNews,@ddhype_com,2024-10-13T14:24:04.000Z,False,istana isi temu prabowo jokowi solo  mensesneg pratikno ungkap materi temu jokowi presiden pilih prabowo subianto solo ,0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/1059617151349272577/L9q4SY9d_normal.png,https://x.com/ddhype_com/status/1845470563827126301,tweet_id:1845470563827126301
zen8075,@zen80753899,2024-10-13T14:24:02.000Z,False,mulyono nyengir mulu dah wkwkw,1,0,1,1.8K,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://x.com/zen80753899/status/1845470557132759320,tweet_id:1845470557132759320
Nana,@Nanaiky142330,2024-10-13T14:23:52.000Z,False,moga sehat,0,0,0,1.3K,[],[],"['\\U0001f64f', '\\U0001f970']",https://pbs.twimg.com/profile_images/1760281071772659712/2aK546he_normal.jpg,https://x.com/Nanaiky142330/status/1845470516313993532,tweet_id:1845470516313993532
Pelatih Tidur,@PelatihT1dur,2024-10-13T14:23:47.000Z,False,sinetron partai nasdem hermawi taslim nasdem putus masuk kabinet prabowo gibran,0,3,11,540,[],[],['\\U0001f914'],https://pbs.twimg.com/profile_images/1773486966144937984/jJXnMOH7_normal.jpg,https://x.com/PelatihT1dur/status/1845470492825886730,tweet_id:1845470492825886730
Ayek,@iam_ayek,2024-10-13T14:23:46.000Z,False,pepet pakd to - to an  nya adu nasib,0,0,0,492,[],[],"['\\U0001f601', '\\u2615']",https://pbs.twimg.com/profile_images/1845423522031730695/dGbFptWX_normal.jpg,https://x.com/iam_ayek/status/1845470488975609866,tweet_id:1845470488975609866
Lukman Prabowo,@LukPrabowo,2024-10-13T14:23:45.000Z,False,ps jebak ambyar  ps tunduk didikt  pilpr tempo  rugi tuh 58 ,0,0,0,179,[],[],[],https://pbs.twimg.com/profile_images/797752489378332672/7PB6QYUM_normal.jpg,https://x.com/LukPrabowo/status/1845470484282175575,tweet_id:1845470484282175575
Scary03,@Achmad_Fah,2024-10-13T14:23:30.000Z,False,ya  pssi organisasi perintah  yg presiden prabowo erick thohir ketua pssi perintah gak intervensi ,0,0,2,75,[],[],[],https://pbs.twimg.com/profile_images/1730549030659489792/yKZ-MtRE_normal.jpg,https://x.com/Achmad_Fah/status/1845470421984117243,tweet_id:1845470421984117243
Alex 𓃵,@teh_botol85,2024-10-13T14:23:27.000Z,False,diskusi bujuk bujuk prabowo lu ya,0,0,2,421,[],[],[],https://pbs.twimg.com/profile_images/1828766081294745600/l1bMEL-i_normal.jpg,https://x.com/teh_botol85/status/1845470407689916909,tweet_id:1845470407689916909
orlando,@rmanuels,2024-10-13T14:23:26.000Z,True,mantap lanjut,0,0,0,6.6K,[],[],[],https://pbs.twimg.com/profile_images/1802072260590940161/Ga3f2NZD_normal.jpg,https://x.com/rmanuels/status/1845470405232152694,tweet_id:1845470405232152694
Abrina Mahida,@abrina_mahida,2024-10-13T14:23:23.000Z,False,terima kasih prabowo-gibran program makan gizi bantu cegah stunt sumatera  makanbergiziuntukbangsa,0,0,0,9,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1696773980131340288/FhN6926v_normal.jpg,https://x.com/abrina_mahida/status/1845470394100425064,tweet_id:1845470394100425064
Dimaz Alvian,@dimaz_alvian1,2024-10-13T14:23:12.000Z,False,makan gizi grati  prabowo-gibran pasti anak bangsa tumbuh optim   makanbergiziuntukbangsa,0,0,0,4,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1682319443282792448/l2RISTAW_normal.jpg,https://x.com/dimaz_alvian1/status/1845470345224183910,tweet_id:1845470345224183910
Adichan_s,@AdichanS1,2024-10-13T14:23:08.000Z,False,fufufafa ajak nggak mulyono ,1,0,10,4.2K,[],[],[],https://pbs.twimg.com/profile_images/1845405787126104068/l0A6k9w2_normal.jpg,https://x.com/AdichanS1/status/1845470329369711004,tweet_id:1845470329369711004
Uniemara_,@uniemara,2024-10-13T14:22:57.000Z,False,pengaw setia prabowo tdk masuk damping  politik komplot pki rangkul umpan  umpan tangkap langsung terkam satu  mknya jgn dekat2 dg komplot pki ,0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/1450195509621104644/yXrU909u_normal.jpg,https://x.com/uniemara/status/1845470284872355941,tweet_id:1845470284872355941
yoghafoto,@yoghafoto,2024-10-13T14:22:54.000Z,False,buzzer goblog  tolong org tanda  bedian tempo scan tempo media aja ga,0,0,0,31,[],['@prabowo'],[],https://pbs.twimg.com/profile_images/1316570568/images_normal.jpeg,https://x.com/yoghafoto/status/1845470272163623209,tweet_id:1845470272163623209
Maling Cundang,@Bud_Cavalera,2024-10-13T14:22:33.000Z,False,lha domain ham korupsi  konsisten  tolak saksi prabowo-sandi dal sidang sengketa pilpr 2019 sejarah kelam prabowo,0,0,0,12,[],[],[],https://pbs.twimg.com/profile_images/1717009009226780672/axmTIJcj_normal.jpg,https://x.com/Bud_Cavalera/status/1845470182891991410,tweet_id:1845470182891991410
Opera,@ahsiknuga,2024-10-13T14:22:28.000Z,False,halah bocor alu lu katain sarang dukung ani aja lu udah tolol banget  goblok aja yg kriti perintah lu labelin dukung ani  emg smua yg tolol kaya lu hr digeneralisir jd dukung prabowo gibran  dongo lu pecah belah  pilpr udah bere msh bawa 01,1,0,0,45,[],[],[],https://pbs.twimg.com/profile_images/1834886584912711680/LLYtHooU_normal.jpg,https://x.com/ahsiknuga/status/1845470163061309496,tweet_id:1845470163061309496
Laily Amra,@laily_amra,2024-10-13T14:22:23.000Z,False,terima kasih prabowo-gibran  program bantu keluarga   makanbergiziuntukbangsa,0,0,0,5,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1684843649660780545/o100yGxq_normal.jpg,https://x.com/laily_amra/status/1845470142316396675,tweet_id:1845470142316396675
heyooo,@ptrisekararm,2024-10-13T14:22:19.000Z,False,diskusi mulu,0,0,0,802,[],[],[],https://pbs.twimg.com/profile_images/1844872153013121024/UGlASw6Y_normal.jpg,https://x.com/ptrisekararm/status/1845470123140006399,tweet_id:1845470123140006399
CNN Indonesia,@CNNIndonesia,2024-10-13T14:22:09.000Z,True,istana isi temu prabowo jokowi solo,12,5,19,5.2K,[],[],[],https://pbs.twimg.com/profile_images/669793728970682369/CaHHKPMc_normal.png,https://x.com/CNNIndonesia/status/1845470083029876775,tweet_id:1845470083029876775
zhaLu,@zhaLu87,2024-10-13T14:22:04.000Z,False,kaga layak  presidenya tri itu2  iya gak wapresnya ganti,0,0,1,5,[],"['@prabowo', '@Gerindra']",[],https://pbs.twimg.com/profile_images/1845467221679800320/m7NexrhE_normal.jpg,https://x.com/zhaLu87/status/1845470061525631019,tweet_id:1845470061525631019
A.Ꭵ𝓢𝓚Ⓐ𝐧∂𝓪ｒ,@iskan45v,2024-10-13T14:21:51.000Z,False,hati2 klenik ,0,0,0,9,[],['@prabowo'],"['\\U0001f60c', '\\U0001f60c']",https://pbs.twimg.com/profile_images/1612668945420652545/qm2GHSOQ_normal.jpg,https://x.com/iskan45v/status/1845470008178266190,tweet_id:1845470008178266190
Faat_Ip,@Faraz_kepri,2024-10-13T14:21:29.000Z,False,10 th puncak jaya aseng pesisir negeri  kepri  sda nya hasil laut ikan ga timah dlsbnya n pasir laut yg legal,0,0,0,23,[],[],[],https://pbs.twimg.com/profile_images/1702627873109233664/ZI56qnM4_normal.jpg,https://x.com/Faraz_kepri/status/1845469914481742289,tweet_id:1845469914481742289
Nande Arjuna,@arjuna_nande,2024-10-13T14:21:18.000Z,False,kayak jdi pa om brewok  jdi oposisi  lepa partai kim oposisi  utk fraksi partai peimbang ,1,0,0,431,[],"['@prabowo', '@PDI_Perjuangan']",[],https://pbs.twimg.com/profile_images/1548906623850418176/Eve-SJEG_normal.jpg,https://x.com/arjuna_nande/status/1845469870353444997,tweet_id:1845469870353444997
Joko Widodo,@jokowi,2024-10-13T14:21:18.000Z,True,diskusi pekan presiden pilih,404,299,1.3K,159K,[],['@prabowo'],[],https://pbs.twimg.com/profile_images/1646769127493877761/bGdslGTd_normal.jpg,https://x.com/jokowi/status/1845469869522985321,tweet_id:1845469869522985321
Waldan Ridho,@waldan_ridho,2024-10-13T14:21:03.000Z,False,terima kasih prabowo-gibran program selamat anak ancam stunt  makanbergiziuntukbangsa,0,0,0,9,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1697449735421083648/HppOPz44_normal.jpg,https://x.com/waldan_ridho/status/1845469805211697254,tweet_id:1845469805211697254
bi,@protprotttt,2024-10-13T14:20:59.000Z,False,bsa aja krn emg gada yg pilih prabowo wkwk,0,0,0,181,[],[],[],https://pbs.twimg.com/profile_images/1839766609105432576/dh_tIEwE_normal.jpg,https://x.com/protprotttt/status/1845469789059453164,tweet_id:1845469789059453164
Kawulo Alit,@KawuloA24225737,2024-10-13T14:20:17.000Z,False,yg angkat menteri  jokowi cemo oh ,0,0,0,11,[],"['@jokowi', '@susipudjiastuti']",[],https://pbs.twimg.com/profile_images/1806951462897123328/ATC_wxfc_normal.jpg,https://x.com/KawuloA24225737/status/1845469611506209029,tweet_id:1845469611506209029
Merdeka.com,@merdekadotcom,2024-10-13T14:20:10.000Z,False,video  saraswati keponakan prabowo bela ipda rudi soik pecat polisi bongkar mafia bbm,0,0,1,280,[],[],[],https://pbs.twimg.com/profile_images/1818191003138052096/VmInY6ro_normal.jpg,https://x.com/merdekadotcom/status/1845469581642809755,tweet_id:1845469581642809755
Fijijt,@FijiAntasa,2024-10-13T14:20:06.000Z,False,ucap  terimakasih jokowi  selamat  prabowo gibran  rawan projo tebar sudut kota  budi ari tum projo perintah banjir kota ratus baliho   terimakasihpakjokowi,0,0,0,18,['#TerimaKasihPakJokowi'],"['@jokowi', '@prabowo', '@gibran_tweet']",[],https://pbs.twimg.com/profile_images/1723362651911372800/rJmnfQ0B_normal.jpg,https://x.com/FijiAntasa/status/1845469564966252909,tweet_id:1845469564966252909
ANTI BACIN COKIN,@MisterVakum,2024-10-13T14:19:49.000Z,False,bajing tengik emang anakny mulyono  fufufafa bantai  amp dibuatin lagu gin utk kenang fufufafa emang bangsat  fufufafa bajing banget  jokowi lengser bantai 1 keluarga jokowi oke gak min  inget 2x pilpr bela2in prabowo,0,0,0,30,[],['@Gerindra'],[],https://pbs.twimg.com/profile_images/1826334770437013504/XDeqYxG3_normal.jpg,https://x.com/MisterVakum/status/1845469496032809056,tweet_id:1845469496032809056
winny syarief,@SWin2243,2024-10-13T14:19:48.000Z,False,mulyono paksa prabowo batal temu dgn megawati  tolak pdip msk kabinet   anak si fufufafa jd wapr lindung prabowo  si cabul hina prabowo  keluarga ,0,0,0,495,[],[],[],https://pbs.twimg.com/profile_images/1649235750167400453/TOjLtxjW_normal.jpg,https://x.com/SWin2243/status/1845469489523208516,tweet_id:1845469489523208516
Will be Free,@humanbeingtech,2024-10-13T14:19:38.000Z,False, biji tinggal  dokter yg periksa prabowo  data bocor medic check-up  si fufufafa data inteleg,0,0,0,37,[],[],[],https://pbs.twimg.com/profile_images/1735231330265522176/AZPXgjm6_normal.jpg,https://x.com/humanbeingtech/status/1845469450549842181,tweet_id:1845469450549842181
,@summeryday,2024-10-13T14:19:23.000Z,False,dukung prabowo ni masalah dah anjir,0,0,0,4,[],[],['\\U0001f62d'],https://pbs.twimg.com/profile_images/1779130961126436864/1mos9da3_normal.jpg,https://x.com/summeryday/status/1845469387534553270,tweet_id:1845469387534553270
Ojo Dumeh,@Anakpejuang45,2024-10-13T14:19:23.000Z,False,loyal  kapasita intelektual nggak nyamp rumus bijak yg putus prabowo ,0,0,0,22,[],[],[],https://pbs.twimg.com/profile_images/1826494961392738304/8_zEQu7d_normal.jpg,https://x.com/Anakpejuang45/status/1845469386708267314,tweet_id:1845469386708267314
Aqil Rasyad,@Aqil__Rasyad,2024-10-13T14:19:07.000Z,False, terimakasihpakjokowi selamat bertuga ma moga cita bawa indonesia ema wujud ,0,0,0,18,['#TerimaKasihPakJokowi'],"['@prabowo', '@gibran_tweet']",[],https://pbs.twimg.com/profile_images/1840973007411638272/eQHe1n-8_normal.jpg,https://x.com/Aqil__Rasyad/status/1845469318248812913,tweet_id:1845469318248812913
Edward Suryokusumo,@EdwardDSoerjo,2024-10-13T14:19:03.000Z,False, syukur  terima kasih yg capai ,0,0,0,3,[],['@prabowo'],[],https://pbs.twimg.com/profile_images/1603547909337014272/uIhz38Mu_normal.jpg,https://x.com/EdwardDSoerjo/status/1845469303249977422,tweet_id:1845469303249977422
mira,@miraSkyz,2024-10-13T14:19:00.000Z,False,sumpah kocak banget orang loh pegang bumn  ajak tolong  janganajakerik  kawalbumn  prabowoselamatkanbumn  kawalprabowountukbumn,0,0,1,5,"['#JanganAjakErik', '#KawalBUMN', '#PrabowoSelamatkanBUMN', '#KawalPrabowountukBUMN']","['@prabowo', '@jokowi']",[],https://pbs.twimg.com/profile_images/1805947494498734080/aRhfUyyb_normal.jpg,https://x.com/miraSkyz/status/1845469291375960454,tweet_id:1845469291375960454
Hana Puspita,@hana_ps03,2024-10-13T14:18:39.000Z,False,terima kasih prabowo-gibran usaha anak gizi   makanbergiziuntukbangsa,0,0,0,9,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1701480068739170304/s3tYnxW8_normal.jpg,https://x.com/hana_ps03/status/1845469203127730438,tweet_id:1845469203127730438
Nafasha Hanum,@nafasha_hanum,2024-10-13T14:18:32.000Z,False,prabowo-gibran  solusi nyata sehat anak  makanbergiziuntukbangsa,0,0,0,5,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1686653522576805888/lG979CDP_normal.jpg,https://x.com/nafasha_hanum/status/1845469170424791043,tweet_id:1845469170424791043
Semar.Phong,@PhongSemar,2024-10-13T14:18:23.000Z,False,setir rokok    pm mhn tindak   milit satu yg maen twitter,0,0,0,0,[],['@prabowo'],"['\\U0001f61c', '\\U0001f61c', '\\U0001f61c', '\\U0001f61c', '\\U0001f61c']",https://pbs.twimg.com/profile_images/1231790987195740160/Gtq2YDQB_normal.jpg,https://x.com/PhongSemar/status/1845469133191909532,tweet_id:1845469133191909532
Ganjar,@aryani_eui75614,2024-10-13T14:17:34.000Z,False,pinjol jamur selesai nya komimfo,0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1834094782152671233/9uHzgifD_normal.jpg,https://x.com/aryani_eui75614/status/1845468930414125136,tweet_id:1845468930414125136
siti rani,@rani_sitix,2024-10-13T14:17:29.000Z,False,kocak erik tohir nguru bumn   kawalprabowountukbumn  janganajakerik  kawalbumn  prabowoselamatkanbumn,0,0,0,10,"['#KawalPrabowountukBUMN', '#JanganAjakErik', '#KawalBUMN', '#PrabowoSelamatkanBUMN']","['@KawalBUMN', '@jokowi', '@prabowo']",[],https://pbs.twimg.com/profile_images/1806281178233905152/NPXmFPlf_normal.jpg,https://x.com/rani_sitix/status/1845468909970842006,tweet_id:1845468909970842006
xiexxaxian,@xiexxaxian,2024-10-13T14:17:18.000Z,False,sepakat  prabowo gibran pimpin negeri sah prose menang milu selesai tatap depan  satu indonesia ema,0,0,0,10,[],[],[],https://pbs.twimg.com/profile_images/1522544426450829317/IWIbgEQr_normal.jpg,https://x.com/xiexxaxian/status/1845468862558671267,tweet_id:1845468862558671267
Sofyan Aznawi,@sofyan_aznawi37,2024-10-13T14:17:13.000Z,False,terima kasih prabowo-gibran program bawa harap anak sumatera  makanbergiziuntukbangsa,0,0,0,10,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1689480110083301376/U4CNpkub_normal.jpg,https://x.com/sofyan_aznawi37/status/1845468839451996373,tweet_id:1845468839451996373
Eko Putra,@EkoPutr86520727,2024-10-13T14:17:10.000Z,False,min jgn lupa jaga ketat makan ,0,0,4,956,[],"['@Gerindra', '@prabowo']","['\\U0001f64f', '\\U0001f64f', '\\U0001f64f']",https://pbs.twimg.com/profile_images/1610299203212939264/o3mXMzqe_normal.jpg,https://x.com/EkoPutr86520727/status/1845468828207333744,tweet_id:1845468828207333744
Ati,@cishshn3,2024-10-13T14:16:34.000Z,False,dukung fufufafa  dari coment sj sdh tahu hobi lisan nya  gambar dukung fufufafa tinggl lihat sj dr caci maki prabowo,0,0,0,16,[],[],[],https://pbs.twimg.com/profile_images/1801870596340649984/AVFKCida_normal.jpg,https://x.com/cishshn3/status/1845468675622736260,tweet_id:1845468675622736260
fajar online,@fajaronline,2024-10-13T14:16:16.000Z,False,kabinet prabowo 46 menteri  ekonom prof marzuki ingat apbn potensi utang,0,0,0,50,[],[],[],https://pbs.twimg.com/profile_images/1504364132820467714/ij2c1f5v_normal.jpg,https://x.com/fajaronline/status/1845468602897469614,tweet_id:1845468602897469614
tempo.co,@tempodotco,2024-10-13T14:16:07.000Z,True,gibran menteri kabinet prabowo  temponasion,0,0,1,1.7K,['#TempoNasional'],[],[],https://pbs.twimg.com/profile_images/1580466468629594112/Q-zcV6aQ_normal.jpg,https://x.com/tempodotco/status/1845468565769687310,tweet_id:1845468565769687310
Fairuz Abdullah,@fairuz_abdllh1,2024-10-13T14:15:54.000Z,False,stunt cegah anak butuh gizi terima kasih prabowo-gibran  makanbergiziuntukbangsa,0,0,0,15,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1691722078658138113/lcQHqtly_normal.jpg,https://x.com/fairuz_abdllh1/status/1845468511021453733,tweet_id:1845468511021453733
Beteng,@Jementeng84,2024-10-13T14:15:39.000Z,False,prabowo sadar seblum ketemu megawati prabowo harga adab etika  moral  sya percaya dgn militer  prabowo tdk intervensi,0,0,0,381,[],[],[],https://pbs.twimg.com/profile_images/1826247285594062848/Hpwieft__normal.png,https://x.com/Jementeng84/status/1845468448501137442,tweet_id:1845468448501137442
Ismet,@ismetguci,2024-10-13T14:15:30.000Z,False,ngeri ya  kah jatuh kuasa mau prabowo lindung,0,0,0,101,[],[],['\\U0001f602'],https://pbs.twimg.com/profile_images/1438681681662152705/1_Ph5KM9_normal.jpg,https://x.com/ismetguci/status/1845468408093213019,tweet_id:1845468408093213019
Mehonx Mehonx,@MMehonx,2024-10-13T14:15:13.000Z,False,100 kerja kursi tepat janji kampany bukti bohong tipu cari kuasa jokowi,0,0,0,9,[],['@prabowo'],[],https://pbs.twimg.com/profile_images/1642462350107357185/2yFmsWtg_normal.png,https://x.com/MMehonx/status/1845468338220417489,tweet_id:1845468338220417489
Will be Free,@humanbeingtech,2024-10-13T14:15:12.000Z,False,goblok lu  jokowi kasih warn nggak hadir lantik prabowo ,0,0,0,13,[],[],[],https://pbs.twimg.com/profile_images/1735231330265522176/AZPXgjm6_normal.jpg,https://x.com/humanbeingtech/status/1845468333958926403,tweet_id:1845468333958926403
The TruthWhisperer,@Ochraninho,2024-10-13T14:14:45.000Z,False,jajar  jajar  anda ga henti orang2 jalan  ya gw masuk kamar  takut ,0,0,0,110,[],"['@ListyoSigitP', '@prabowo']",[],https://pbs.twimg.com/profile_images/378800000622068155/f4b060cb29a7501169f4484e7b599a24_normal.jpeg,https://x.com/Ochraninho/status/1845468219294757261,tweet_id:1845468219294757261
amatigeni,@Amal81gmailcom1,2024-10-13T14:14:42.000Z,False,buzzer kerak neraka,0,0,0,26,[],[],[],https://pbs.twimg.com/profile_images/1837710771083755520/vkZ2iJda_normal.jpg,https://x.com/Amal81gmailcom1/status/1845468207307686256,tweet_id:1845468207307686256
Andre,@Andre14028820,2024-10-13T14:14:26.000Z,False,photo anak auti yg puji2 buzzer2 cipta mulyono  tabiat nya busuk prestasi  hobi baca komik  membuli prabowo sebut biji 1  anak homo  cerai istri  wawas gak  ijazah palsu,0,0,0,37,[],[],[],https://pbs.twimg.com/profile_images/1596984376830877696/q7LSmWvK_normal.jpg,https://x.com/Andre14028820/status/1845468140551143929,tweet_id:1845468140551143929
Taka No Me,@GOGeorgeee,2024-10-13T14:14:11.000Z,False,oalah yg kagak ditanggepin dasar jilat jilat ap jabat bener gak repli twit,0,0,0,55,[],"['@DedynurPalakka', '@DedynurPalakka']",[],https://pbs.twimg.com/profile_images/1432369005394685954/d_JR_qK5_normal.jpg,https://x.com/GOGeorgeee/status/1845468077426868367,tweet_id:1845468077426868367
Mochamad Fikri Hamzah,@fikri0891,2024-10-13T14:14:01.000Z,False, prima  hut tni kemarin ,0,0,0,21,[],['@prabowo'],[],https://pbs.twimg.com/profile_images/378800000407919138/84c85ab96686328f5b46b3a6975712d6_normal.jpeg,https://x.com/fikri0891/status/1845468034057765096,tweet_id:1845468034057765096
siti rani,@rani_sitix,2024-10-13T14:13:52.000Z,False,oh bumn seberanrakan  parahhhhh  kawalbumn  janganajakerik  prabowoselamatkanbumn  kawalprabowountukbumn,0,0,1,9,"['#KawalBUMN', '#JanganAjakErik', '#PrabowoSelamatkanBUMN', '#KawalPrabowountukBUMN']","['@prabowo', '@jokowi']",[],https://pbs.twimg.com/profile_images/1806281178233905152/NPXmFPlf_normal.jpg,https://x.com/rani_sitix/status/1845467999232459242,tweet_id:1845467999232459242
Rendra Prasetya S.,@draxe11,2024-10-13T14:13:49.000Z,True,kalo bersih2 mah ,0,0,0,25,[],['@prabowo'],[],https://pbs.twimg.com/profile_images/647649045779910656/WF-YDlRL_normal.jpg,https://x.com/draxe11/status/1845467986016207320,tweet_id:1845467986016207320
PCO RI,@pco_ri,2024-10-13T14:13:44.000Z,False,the warm meet between presid joko widodo  president-elect prabowo subianto  and vice president-elect gibran rakabum raka in the presid  s resid in solo today  sunday  13th octob 2024  reflect the spirit of harmoni and unit for indonesia ,1,1,1,47,[],[],[],https://pbs.twimg.com/profile_images/1840630758295347200/1ZZWqBSR_normal.jpg,https://x.com/pco_ri/status/1845467964725919849,tweet_id:1845467964725919849
PCO RI,@pco_ri,2024-10-13T14:13:42.000Z,False,temu hangat presiden joko widodo  presiden pilih prabowo subianto  wakil presiden pilih gibran rakabum raka diam presiden solo  minggu  13 oktob 2024  cermin semangat rukun sama indonesia ,1,4,8,134,[],[],[],https://pbs.twimg.com/profile_images/1840630758295347200/1ZZWqBSR_normal.jpg,https://x.com/pco_ri/status/1845467955041358018,tweet_id:1845467955041358018
marihot marpaung,@MarpaungMa45382,2024-10-13T14:13:11.000Z,False,pesan utk prabowo  hati  menteri yg argumentasi program  menteri spt biar presiden terjerumu tertawa presiden  keluarga kolega main proyek  waspada,0,0,0,15,[],[],[],https://pbs.twimg.com/profile_images/1731982904354562048/LXGSTqMT_normal.png,https://x.com/MarpaungMa45382/status/1845467826490048997,tweet_id:1845467826490048997
Wade Market,@wadeezane,2024-10-13T14:13:06.000Z,False,nice project,0,0,0,2,[],"['@wadeezanee_', '@prabowo']",[],https://pbs.twimg.com/profile_images/1845465434310815744/cP7ASlV3_normal.png,https://x.com/wadeezane/status/1845467803203273083,tweet_id:1845467803203273083
inilahcom,@inilahdotcom,2024-10-13T14:13:05.000Z,True,adik presiden pilih ri prabowo subianto  hashim djojohadikusumo  dapat negara bocor rp300 triliun  sebab 30 ,2,0,0,108,[],[],[],https://pbs.twimg.com/profile_images/1722832886800515072/uj4iptlj_normal.jpg,https://x.com/inilahdotcom/status/1845467799973658897,tweet_id:1845467799973658897
𝗦𝗹𝗮𝗺𝗲𝘁 𝗔𝗱𝗶𝗽𝗿𝗮𝗺𝗮𝗻𝗮 ✠,@slamet_prd,2024-10-13T14:12:50.000Z,True,i see them as onlin gambl admin worker  the indonesian govern should be more care with south korean nation to indonesia becaus they open onlin gambl place and thi is veri detriment to the indonesian peopl ,0,0,0,70,[],"['@jokowi', '@prabowo']",[],https://pbs.twimg.com/profile_images/1837850670264995842/mQiwJ5Rg_normal.jpg,https://x.com/slamet_prd/status/1845467736429953025,tweet_id:1845467736429953025
rabah waluh,@4n5y4r11,2024-10-13T14:12:35.000Z,False,aamiin,0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1510967941415661575/obtFwvTf_normal.jpg,https://x.com/4n5y4r11/status/1845467675457355823,tweet_id:1845467675457355823
Charles,@seojoox,2024-10-13T14:12:32.000Z,False,terima kasih prabowo-gibran perhati sehat anak bangsa   makanbergiziuntukbangsa,0,0,0,11,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1748982391946027008/_Hbw3IHF_normal.jpg,https://x.com/seojoox/status/1845467660315918748,tweet_id:1845467660315918748
SHOPEEFOOD NYA UDAH NYAMPE PAK PRABOWO,@MardaniJgMw,2024-10-13T14:12:18.000Z,True,the futur we were promis,0,0,0,14,[],[],['\\U0001f494'],https://pbs.twimg.com/profile_images/1836914275430060033/cCAarJGZ_normal.jpg,https://x.com/MardaniJgMw/status/1845467601985732764,tweet_id:1845467601985732764
KOMPAS TV,@KompasTV,2024-10-13T14:12:15.000Z,True,mayorita  menteri jokowi kabinet prabowo  wasekjen gerindra  transformasi perintah,0,0,2,1.5K,[],[],[],https://pbs.twimg.com/profile_images/1430830041919721475/U7LgJ1pw_normal.jpg,https://x.com/KompasTV/status/1845467591609127240,tweet_id:1845467591609127240
Tempo English,@tempo_english,2024-10-13T14:12:07.000Z,False,jokowi meet prabowo in solo today  gibran  they were just have lunch   tempoenglish,0,1,3,1.7K,['#TempoEnglish'],[],[],https://pbs.twimg.com/profile_images/1191242740333305856/N6XF61dJ_normal.jpg,https://x.com/tempo_english/status/1845467557073125748,tweet_id:1845467557073125748
siti miyah,@siti_miyah,2024-10-13T14:12:04.000Z,False,parah sih    kawalbumn  prabowoselamatkanbumn  janganajakerik,0,0,0,6,"['#KawalBUMN', '#PrabowoSelamatkanBUMN', '#JanganAjakErik']","['@KawalBUMN', '@prabowo', '@jokowi']",[],https://pbs.twimg.com/profile_images/1806282056491798528/MS8jpsNm_normal.jpg,https://x.com/siti_miyah/status/1845467544259527096,tweet_id:1845467544259527096
Pryambara,@b_priyambar28,2024-10-13T14:12:00.000Z,False,g  p  sampeyan letoy mau2nya diatur2  kadal jkw culas mul berkali2 smpeyan tingkah anak pu2pa2 gbran   mba pl watch p  bowo  s back,0,0,0,8,[],"['@prabowo', '@Gerindra', '@titiksoeharto']",[],https://pbs.twimg.com/profile_images/1569475670421704704/UrCUUwg9_normal.jpg,https://x.com/b_priyambar28/status/1845467530045043169,tweet_id:1845467530045043169
